Date,AdjOpen,AdjHigh,AdjLow,AdjClose,MA20,Volume,Foreign,Trust,Dealer,Momentum,NormalizedMomentum,SectorA,SectorB,SectorC
2025-12-25,101.05940536458986,101.90728466713382,99.62430936668015,100.46722028982033,100.46722028982033,5442429.656018157,-17312208.646199804,33123794.952200186,13406386.422090635,,0.4179283749390419,0.5059813875224629,0.35725509159181074,0.13676352088572624
2025-12-26,100.56645263931847,101.62577695667919,98.14267314684577,99.18747186617829,99.82734607799931,7354476.1569782505,203043394.3228745,8717020.616732683,-8318620.571050673,,-1.1367505366912292,0.21366712357895945,0.3620253819973012,0.42430749442373916
2025-12-29,99.00422659529285,101.53292310620542,97.71724125074891,100.2300035233333,99.96156522644397,10709942.412101401,-410532812.1669461,-12532611.64304423,23792694.84493837,,0.9332647467944162,0.5187059485634407,0.30701967898916,0.1742743724473993
2025-12-30,100.73022255612334,102.01801919318824,100.25015685360371,101.53412222089149,100.35470447505585,9223551.1725702,-269394964.18259877,135003469.1076873,3405406.602397755,,1.1530648662166532,0.45343037273521086,0.5276146256762497,0.018955001588539626
2025-12-31,101.73021166675515,102.59491479129728,98.2185570455908,99.06056829792884,100.09587723963045,8987253.47496872,-166119559.54114816,-52887632.85005102,6071764.908672019,,-2.1900640311669433,0.35561591915326995,0.0971999436714589,0.5471841371752711
2026-01-01,99.74753722722694,101.23635123183436,96.01119480640102,97.46595431007383,99.65755675137102,9288478.276113039,263012196.0096592,175125344.49454665,-22458323.955466807,,-1.4398882629895804,0.4942314009184534,0.2560301959266623,0.2497384031548844
2026-01-02,97.54635348907817,98.28511791893962,96.95857358854875,97.69643368809649,99.37739631376037,10545247.940349987,50865656.92547337,-19161673.18438844,-76896031.2889368,,0.2134320586471628,0.3239558523820852,0.2746006927349656,0.40144345488294925
2026-01-05,97.15959590512236,97.91978822202583,96.60471745962789,97.3637438874186,99.12568976046765,6899864.870014957,138117103.28302082,-108546397.8224694,-84899386.13871449,,-0.29999536695856643,0.13164704681059217,0.852246449053358,0.016106504136049703
2026-01-06,96.76614444181855,98.36616699634374,95.81694358112134,97.41064409369878,98.93512913082665,12577214.657080002,-205228965.4427215,5943164.38456015,35928468.580467485,,0.04620443479777391,0.5642282890320376,0.1836387598243423,0.25213295114362005
2026-01-07,98.13701972846354,99.35171469040804,95.21058621523399,96.40382853250223,98.68199907099422,12384213.190206435,-201516457.54869473,-91480842.02709529,-15218504.954714237,,-0.9206192827466483,0.32994171844270687,0.5085457589406823,0.16151252261661075
2026-01-08,97.15449191330931,98.46322482825494,96.27566111559926,97.58054012444255,98.58186643948952,11237458.650769142,80606469.01008788,-63899247.06414752,-32784889.481089164,,1.082346818119625,0.745228396321936,0.21391543992915987,0.04085616374890402
2026-01-09,97.5017428383114,100.05336793849705,96.10592325784245,98.64123555985412,98.58681386618657,11932623.82539725,10489379.56838038,33747830.50131675,467809.4697734462,,0.96487479649331,0.616228796266165,0.08666587134813994,0.297105332385695
2026-01-12,98.47129080484794,100.02282162513782,97.2475707499357,98.79507781212224,98.60283416972008,10894256.702238537,98772987.39554279,47224477.53526061,43721273.91035952,,0.14197064637159285,0.18747260948095568,0.2981492704407618,0.5143781200782825
2026-01-13,99.44694472538828,101.56442738542863,98.21705648821683,100.32369611805905,98.72575288031571,20020667.159688823,-33780778.36712138,-52884254.521611944,9920016.8664519,,1.368891256659074,0.5238091406932899,0.2406928188361374,0.23549804047057282
2026-01-14,99.82515582390401,102.13889154436222,98.70547035713179,101.00596160963546,98.8777667956037,9525824.530683054,50065870.761832856,83929437.32894406,-36083021.51525321,,0.6061409682776598,0.22646582186021813,0.7002823542304082,0.07325182390937378
2026-01-15,100.60010177569708,102.4421512468517,98.12364944098849,99.95386593820285,98.94502299201615,8819898.09078009,28461435.282919653,98388159.43179639,67446112.56069224,,-0.9278435390912392,0.37139810596390554,0.3963596913713037,0.23224220266479073
2026-01-16,100.24364869295012,101.3265614531937,99.42372047976933,100.50449964790815,99.03675691295098,7544016.925582648,139998130.03528658,122085649.30787973,86855202.66398975,,0.4919610676958029,0.5854446336939654,0.24274860585847952,0.17180676044755502
2026-01-19,100.32618985222751,100.42510252950943,99.23101614168215,99.32894562507862,99.0529896191803,6842803.440132929,145261490.7500047,45000139.60568638,27200616.042756934,,-1.0429848722611557,0.46643369040220795,0.35386416603778087,0.17970214356001116
2026-01-20,99.3266562781674,102.09015158139762,97.79533548546723,100.54012275485613,99.13125978421586,6352982.0470252,-291576958.99051857,115891440.52728438,53551493.123924956,,1.0812511634810498,0.47572176111307907,0.3169805268525582,0.20729771203436267
2026-01-21,100.46620338091621,101.26607593919779,99.74594084695931,100.54524672750065,99.20195913138011,7195172.984741263,-404508339.961354,-159867866.3777949,68307799.8247596,,0.00790718613932343,0.20830821753748618,0.502235132663094,0.2894566497994198
2026-01-22,100.69809961975119,101.64783593925486,99.4274618261242,100.37414273925454,99.19730525385181,9580706.229858011,180314171.57727128,-27022056.63341932,62155462.40224825,-0.000926446957498106,-0.14809985794495178,0.8148087489014748,0.021313153166701237,0.16387809793182398
2026-01-23,101.01189680227554,102.45012466804195,98.14166627597852,99.55921049965136,99.21589218552546,11039643.371377468,213790516.78714857,-73695446.78749123,33775454.7411943,0.003747838577583762,-0.721628901322906,0.6582717662542126,0.2148806211475117,0.12684761259827576
2026-01-26,99.59980230051386,101.48725215441175,99.34174301390355,101.22498208899324,99.26564111380846,9998040.887280595,-183712143.51240075,10134198.195828328,32909087.589118555,0.009926953314217224,1.4790726907070249,0.449928437098526,0.21583123878855986,0.33424032411291393
2026-01-27,101.51872960081066,101.92413562688017,100.68887285018221,101.09257707400229,99.24356385646401,7512378.261479821,-334770373.1782132,-48573183.631722674,28581331.534057643,-0.004348736535374709,-0.11303043757737855,0.5970892467209055,0.1728405382312308,0.23007021504786385
2026-01-28,100.16420880184697,100.86267794056116,99.9042938732038,100.60162795808847,99.32061683947198,13457735.07752508,17826267.781296164,-14123416.565727253,-60353572.1000874,0.015556741563654608,-0.4295829250871166,0.29727582451287404,0.4209181825104351,0.2818059929766909
2026-01-29,100.57957519806547,101.16529581204756,99.62869510821848,100.2122767764294,99.45793296278976,12721377.897763155,167550880.74309528,159984864.8173442,38539773.62727722,0.028177249028091822,-0.3414907685591853,0.2814882000005975,0.48796357934729545,0.23054822065210703
2026-01-30,99.8327382047084,102.06519832076702,98.75868305609123,100.97881307247947,99.62205193200892,9286971.78283208,323567014.03817666,-14426182.695732156,-74569768.41196047,0.033597740065540505,0.6810594341098615,0.262970872601233,0.5392949272080785,0.1977342001906886
2026-02-02,100.42649476286108,102.65738971033292,99.31208691939136,101.53072846006954,99.83040116064146,7814404.734815817,92933562.97826117,35172346.961168185,-43702970.031878024,0.04279811361269359,0.4881379972126036,0.3382635347317636,0.5848888974151956,0.07684756785304095
2026-02-03,101.13030263683143,103.18065682976669,100.108371147635,102.14843699441565,100.0672908056773,11898819.747616295,-66909005.38542509,-19742893.043559995,71696078.72944482,0.04863732238706486,0.5428107437742773,0.5435401640107482,0.3870031730687443,0.06945666292050734
2026-02-04,101.99496655644866,103.13832354981528,101.65339189375939,102.79407273131804,100.38680301561809,10488508.16843812,-160763511.88527527,6435629.476330862,46212108.94818086,0.06628620767546956,0.5637236729560712,0.18018994541722885,0.3400747837895496,0.4797352707932214
2026-02-05,103.21861911381968,105.79565989180522,103.19380393888682,105.77023127423317,100.79628757310762,5915907.453138405,2061232.500717795,511417.837066074,81806905.93272245,0.0839275037763314,2.54169919707608,0.3594500461256526,0.4715110732034564,0.16903888067089107
2026-02-06,105.14079373569243,106.25702358269393,104.17166747562989,105.2865537917998,101.1285534847049,9589764.698291346,-53867646.69934615,38107545.60771856,-14942091.102801073,0.06736856238903655,-0.4042483917400184,0.6366464154765902,0.1556714924774461,0.20768209204596363
2026-02-09,105.30106767140329,106.05006320027034,103.91655778530293,104.66100058362773,101.42184962328018,10763943.418075114,-182712223.0311869,99051140.52151003,-63373686.27022222,0.0593746459986666,-0.5266013091717766,0.40940336307454267,0.3435504116211671,0.24704622530429032
2026-02-10,104.43321735845281,105.56501685127512,102.50902246179798,103.63214024690804,101.58727182972264,7167782.032264312,368776017.15539163,140028489.796283,-13224045.838868856,0.03297769377391835,-0.8752158086797127,0.524540516232866,0.19692973301143638,0.2785297507556976
2026-02-11,103.47944426358124,105.77285256279431,102.25757818064828,104.53848156386584,101.76389782743415,10495374.428988272,321330312.3729836,26317706.962279182,5611721.348231581,0.034973380758283934,0.7777949426259735,0.746309652169521,0.20032726561844347,0.05336308221203527
2026-02-12,105.0112679767029,107.17248144436488,104.00809893264298,106.15835432374435,102.07412224671123,5902060.765385209,204488763.0399771,50111485.31302618,4344379.3987005325,0.06207352089190299,1.3708926548449483,0.6902345071471843,0.26523886089363014,0.04452663195918556
2026-02-13,106.41573034002374,107.6970323828275,104.79823858940111,106.07544339625301,102.35266943412846,15676371.473911336,-165753071.60564297,-97823483.2807732,62352426.33161859,0.05542979436603579,-0.0661114505156424,0.5785795968231935,0.2673608940656419,0.1540595091111646
2026-02-16,106.71576121079485,107.77404492675944,103.95542401011978,104.99665966162858,102.63605513595596,15199642.94029917,153903478.37351018,-7469523.105327749,-19869873.375189506,0.05706004428903322,-0.9057194314649266,0.4447425361711874,0.19020267662343449,0.365054787205378
2026-02-17,104.92368342287591,106.09046193913848,102.79407652056722,103.95002773356067,102.8065503848912,8989959.78373995,115132753.70962232,79924604.51510507,19361895.949160833,0.03391586249619771,-0.8875964474246204,0.6583209396770356,0.23101674554902815,0.11066231477393618
2026-02-18,103.62499232067584,105.55480200961901,102.98445443560367,104.9063436983724,103.02460523343477,11152887.804362215,79658212.35672954,73607334.26545802,-54374493.21890333,0.0433744718205451,0.8178132526966087,0.46612281461891725,0.28953195223852946,0.24434523314255327
2026-02-19,104.80071796419531,106.87690396778837,103.93280512301396,105.99906693448567,103.30585144319635,4224989.408769051,224939748.0678799,17986827.28757927,24767450.292409714,0.05603957395524861,0.9249438926943934,0.4557412100048101,0.3748766480866685,0.16938214190852138
2026-02-20,106.11480002027263,107.870433591607,105.07624339550809,106.82492688112752,103.66913726227014,6551983.059118895,114366805.71502993,75343486.56327595,170970.26021002096,0.07297884690941392,0.6935979977883828,0.5045668057158887,0.4711085858121397,0.024324608471971487
2026-02-23,106.90984157490027,108.22292042633266,104.67721877358879,105.97886324311014,103.90683131997598,8861063.75439169,133202562.53478038,41715170.2644746,-41239733.60564846,0.0469635168711362,-0.7038012264212056,0.3728699798447585,0.49611346192701355,0.13101655822822794
2026-02-24,105.46297300510761,107.16346441196863,104.67990670653093,106.3736364054876,104.17088428655025,6747977.865601682,114643131.00699782,102026031.95204234,-12970614.919616904,0.05223983287733813,0.33404289464454645,0.5515936155665,0.2152560654928978,0.23315031894060229
2026-02-25,106.41696099794481,107.79145281588082,105.23736420685671,106.60971936212438,104.47128885675204,12610479.958086923,61342453.44037906,24595528.341354445,-10129666.058337191,0.05972161212479521,0.20053565290178196,0.6941985267502475,0.19102640520605932,0.11477506804369315
2026-02-26,106.719266718588,107.83722892492273,105.87227380187497,106.98810235524327,104.81008013569274,19757698.795048367,-321050003.348553,-30234356.823537946,-14858532.11354029,0.06761472542860725,0.31846637568438724,0.5598273194477673,0.3241267703460725,0.11604591020616006
2026-02-27,108.20702263450157,109.2064215874141,107.28403498263339,108.2827876725506,105.1752788656963,6505671.209279391,15051793.9339003,28546506.83930701,97423768.32472259,0.07233175334343223,1.0731332154881592,0.46029533311069426,0.22193501267205942,0.3177696542172461
2026-03-02,109.20119540705663,110.54634404972792,107.33538580238844,108.67404091588513,105.53244448848709,7325616.0269251065,-100114552.59284253,-249100521.94748592,-5414530.12693338,0.07035616275150569,0.32413955790898585,0.44169941984042227,0.3814289032432997,0.17687167691627803
2026-03-03,108.25757664206198,109.8269624559608,108.14631399577003,109.71420274978232,105.91073277625541,10664243.014723882,-230371372.3752037,32545287.592729203,-13414286.059753574,0.07406638787610897,0.8505563725037467,0.5550707497325287,0.2526312456284048,0.19229800463906643
2026-03-04,109.57240929119406,110.30664963141871,109.15448799383937,109.88752644236985,106.265405461808,17259799.92937225,302726991.47414833,-310115090.1432566,-115359802.6685578,0.0690064467976923,0.1437607996103856,0.3403618021448219,0.3183933726180579,0.34124482523712024
2026-03-05,109.16624096040852,110.71756062753079,108.8309632247458,110.37855954820941,106.49582187550682,6402307.246388865,311219161.3594266,-146494389.62946054,-49181404.35887125,0.04356923700041948,0.39989508540692253,0.2591505994928629,0.4332008178838067,0.3076485826233305
2026-03-06,110.08554291452884,111.40331263885595,110.04872321072922,111.36606464602205,106.79979741821792,10715079.89045507,244659708.05321017,38400331.07998365,-14469038.345099406,0.0577425192037746,0.7954942455218379,0.20205369547209584,0.5480549758629569,0.2498913286649473
2026-03-09,111.52434160621526,112.22548870017833,108.66533532185785,109.35283024934816,107.03438890150395,18577367.520062465,45938415.03405743,40589993.667677596,-37721897.189715356,0.0448288248684523,-1.6190644309905802,0.6279826980985271,0.31116023462287035,0.06085706727860247
2026-03-10,109.94782890063519,111.2669538814593,107.66812874353842,108.97558904766791,107.30156134154194,5508948.335090626,243112521.7714782,-98806446.31189409,75993917.63577883,0.051561694933915936,-0.3039593773316921,0.7051673156314058,0.24257550009949067,0.0522571842691036
2026-03-11,108.61863938879287,109.47243226459592,107.53512505754826,108.38709790995387,107.49399215884634,6272125.043548857,2169572.5083285975,-60528673.559709795,-9071577.646792024,0.0368153075165607,-0.478193140156346,0.30842735993072345,0.4394668908849928,0.25210574918428375
2026-03-12,108.0685123894549,109.12662852064337,106.51270118455011,107.5658961192537,107.5643692486218,8467430.770550385,36503509.84160029,116495984.03220122,70864433.71250388,0.013258888614803288,-0.673010750390886,0.2681884785565701,0.6745444821885656,0.05726703925486442
2026-03-13,106.53151387308553,108.6895062793634,105.10858629278115,107.25688994517259,107.62344157606779,8184838.64833822,-196824846.68315694,-41142561.18367747,3393754.8727702415,0.011137795055036426,-0.2524771270248555,0.6217068959954684,0.26897285312994634,0.10932025087458523
2026-03-16,107.17840698998711,111.00445627143279,105.64460418852063,109.43831253899464,107.8455242199361,13051458.53620018,71458434.8097912,190648226.55425373,2047531.0031867148,0.04230280174321832,1.7940084528517775,0.37904128269270243,0.3308688078565634,0.29008990945073415
2026-03-17,108.91635146383514,109.86647762061719,107.34452374390852,108.28917879234001,108.06248177287507,10687452.01013489,10869467.116395077,-163187.51998942267,-4883804.624187552,0.04174266379130964,-0.9354032153524492,0.2658817482507473,0.35390287624808403,0.38021537550116863
2026-03-18,108.03148936021456,111.3194831085678,106.47428635746401,109.73768639557152,108.30404890773502,5276445.768580411,-234477381.0302036,34683075.03490768,208793.83918025228,0.04605386601872463,1.1851060433370761,0.39901654232540334,0.3097317904897844,0.29125166718481227
2026-03-19,109.30552854750175,110.32955811680308,106.43163718326402,107.43817241424338,108.37600418172289,11762106.881935408,-9215480.126987442,137434323.87238166,94533725.16774227,0.013576586298133853,-1.880024058688524,0.6594499484352158,0.16395719041737064,0.17659286114741363
2026-03-20,107.39260879404684,107.99942075376792,106.441507119594,107.0463626476294,108.38707597004797,8023308.2069755085,-14351321.494225526,11137304.876440663,-127578589.97131701,0.002072884793530294,-0.32154885777537945,0.5061185384528304,0.37744417267337105,0.1164372888737987
