"Time","Round","Layer","Name","Status","Risk","FixClass","Metric","Value","Message","Path"
"2026-06-09 22:12:49","Round1","ACTIVE_POINTER","VDF_ACTIVE_POINTER.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_ACTIVE_POINTER.json"
"2026-06-09 22:12:49","Round1","HEADER_REGISTRY","VDF_DataScope_HeaderRegistry_SSOT.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 22:12:49","Round1","SSOT","VDF_Extraction_Params_SSOT.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_Extraction_Params_SSOT.json"
"2026-06-09 22:12:49","Round1","FETCH_ENTRY_AST","Invoke-VDF-Fetch.ps1","OK","LOW","PARALLEL_SAFE","ast_parse","ok","PowerShell AST parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\Invoke-VDF-Fetch.ps1"
"2026-06-09 22:12:49","Round1","TARGET_VALIDATE","VDF_TW_PriceDaily","OK","LOW","PARALLEL_SAFE","target","found","Seed target exists in Header Registry.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 22:12:49","Round1","TARGET_VALIDATE","VDF_TW_IndexDaily","OK","LOW","PARALLEL_SAFE","target","found","Seed target exists in Header Registry.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 22:12:49","Round1","TARGET_VALIDATE","VDF_Global_FXRate","OK","LOW","PARALLEL_SAFE","target","found","Seed target exists in Header Registry.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 22:12:49","Round1","TARGET_VALIDATE","VDF_Global_Commodity","OK","LOW","PARALLEL_SAFE","target","found","Seed target exists in Header Registry.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 22:12:49","Round1","TARGET_VALIDATE","VDF_Global_Macro","OK","LOW","PARALLEL_SAFE","target","found","Seed target exists in Header Registry.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 22:12:49","Round2","BACKUP","VDF_TW_PriceDaily.csv","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_TW_PriceDaily.csv"
"2026-06-09 22:12:49","Round2","BACKUP","VDF_TW_PriceDaily.json","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_TW_PriceDaily.json"
"2026-06-09 22:12:49","Round2","BACKUP","VDF_TW_PriceDaily.parquet","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_TW_PriceDaily.parquet"
"2026-06-09 22:12:49","Round2","BACKUP","VDF_TW_IndexDaily.csv","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_TW_IndexDaily.csv"
"2026-06-09 22:12:49","Round2","BACKUP","VDF_TW_IndexDaily.json","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_TW_IndexDaily.json"
"2026-06-09 22:12:49","Round2","BACKUP","VDF_TW_IndexDaily.parquet","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_TW_IndexDaily.parquet"
"2026-06-09 22:12:49","Round2","BACKUP","VDF_Global_FXRate.csv","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_FXRate.csv"
"2026-06-09 22:12:49","Round2","BACKUP","VDF_Global_FXRate.json","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_FXRate.json"
"2026-06-09 22:12:49","Round2","BACKUP","VDF_Global_FXRate.parquet","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_FXRate.parquet"
"2026-06-09 22:12:49","Round2","BACKUP","VDF_Global_Commodity.csv","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_Commodity.csv"
"2026-06-09 22:12:49","Round2","BACKUP","VDF_Global_Commodity.json","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_Commodity.json"
"2026-06-09 22:12:49","Round2","BACKUP","VDF_Global_Commodity.parquet","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_Commodity.parquet"
"2026-06-09 22:12:49","Round2","BACKUP","VDF_Global_Macro.csv","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_Macro.csv"
