"Time","Round","Layer","Name","Status","Risk","FixClass","Metric","Value","Message","Path"
"2026-06-09 22:33:13","Round1","ACTIVE_POINTER","VDF_ACTIVE_POINTER.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_ACTIVE_POINTER.json"
"2026-06-09 22:33:13","Round1","HEADER_REGISTRY","VDF_DataScope_HeaderRegistry_SSOT.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 22:33:13","Round1","SSOT","VDF_Extraction_Params_SSOT.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_Extraction_Params_SSOT.json"
"2026-06-09 22:33:13","Round1","FETCH_ENTRY_AST","Invoke-VDF-Fetch.ps1","OK","LOW","PARALLEL_SAFE","ast_parse","ok","PowerShell AST parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\Invoke-VDF-Fetch.ps1"
"2026-06-09 22:33:13","Round1","TARGET_VALIDATE","VDF_TW_EquityUniverse","OK","LOW","PARALLEL_SAFE","target","found","TWSE official seed target exists in Header Registry.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 22:33:13","Round1","TARGET_VALIDATE","VDF_TW_TradingStats","OK","LOW","PARALLEL_SAFE","target","found","TWSE official seed target exists in Header Registry.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 22:33:13","Round1","TARGET_VALIDATE","VDF_TW_IndexDaily","OK","LOW","PARALLEL_SAFE","target","found","TWSE official seed target exists in Header Registry.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 22:33:13","Round2","BACKUP","VDF_TW_EquityUniverse.csv","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before official seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_EquityUniverse.csv"
"2026-06-09 22:33:13","Round2","BACKUP","VDF_TW_EquityUniverse.json","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before official seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_EquityUniverse.json"
"2026-06-09 22:33:13","Round2","BACKUP","VDF_TW_EquityUniverse.parquet","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before official seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_EquityUniverse.parquet"
"2026-06-09 22:33:13","Round2","BACKUP","VDF_TW_TradingStats.csv","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before official seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_TradingStats.csv"
"2026-06-09 22:33:13","Round2","BACKUP","VDF_TW_TradingStats.json","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before official seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_TradingStats.json"
"2026-06-09 22:33:13","Round2","BACKUP","VDF_TW_TradingStats.parquet","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before official seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_TradingStats.parquet"
"2026-06-09 22:33:13","Round2","BACKUP","VDF_TW_IndexDaily.csv","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before official seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_IndexDaily.csv"
"2026-06-09 22:33:13","Round2","BACKUP","VDF_TW_IndexDaily.json","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before official seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_IndexDaily.json"
"2026-06-09 22:33:13","Round2","BACKUP","VDF_TW_IndexDaily.parquet","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before official seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_IndexDaily.parquet"
"2026-06-09 22:33:13","Round2","BACKUP","VDF_ACTIVE_SCHEMA.duckdb","OK","LOW","PARALLEL_SAFE","backup","complete","Existing database file backed up before official seed overwrite.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_ACTIVE_SCHEMA.duckdb"
"2026-06-09 22:33:13","Round2","SEED_PLAN","VDF_TWSEOfficialSeed_TargetPlan_v018.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\registry\VDF_TWSEOfficialSeed_TargetPlan_v018.json"
"2026-06-09 22:33:13","Round2","PYTHON_OFFICIAL_FETCHER","vdf_twse_official_seed_v018.py","OK","LOW","PARALLEL_SAFE","exists_sha256","327A74375F46119302B1D0B8013A27DF4909E1429FAB2FA81F04CF638DEA838D","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\runtime\vdf_twse_official_seed_v018.py"
"2026-06-09 22:33:15","Round2","TWSE_OFFICIAL_SEED_FETCH","Python Official Fetcher","OK","LOW","PARALLEL_SAFE","execute","ok","{""status"": ""VDF_TWSE_OFFICIAL_SEED_READY"", ""risk"": ""LOW"", ""outputs"": 3, ""rows"": 2460, ""tpex_probe"": ""TPEX_SWAGGER_PROBED""}","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\runtime\vdf_twse_official_seed_v018.py"
