"Round","Stage","Layer","Name","Status","Risk","FixClass","Priority","Mode","Metric","Value","Message","Path"
"Round0","BOOT","PROJECT_ROOT","VeritasIntelligenceAnalytics","OK","LOW","PARALLEL_SAFE","P0","BACKUP_ROLLBACK_STAGING_PLAN_ONLY","exists","true","Project root exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics"
"Round0","POLICY","NO_DB_WRITE","DATABASE","OK_POLICY_LOCKED","LOW","PARALLEL_SAFE","P0","BACKUP_ROLLBACK_STAGING_PLAN_ONLY","db_write_enabled","false","No DATABASE write in v028.3.1.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE"
"Round0","POLICY","NO_CANONICAL_MERGE","Canonical Merge","OK_POLICY_LOCKED","LOW","PARALLEL_SAFE","P0","BACKUP_ROLLBACK_STAGING_PLAN_ONLY","canonical_merge_enabled","false","No canonical merge in v028.3.1.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_BACKUP_ROLLBACK_STAGING_PLAN_HOTFIX_v02831_20260611_031152"
"Round0","HOTFIX","EMPTY_CSV_READER","Pandas EmptyDataError","OK_HOTFIX_APPLIED","LOW","SEQUENTIAL_GATED","P0","BACKUP_ROLLBACK_STAGING_PLAN_ONLY","fix","empty_safe_read_csv","Zero-row/empty CSV now returns empty DataFrame.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_BACKUP_ROLLBACK_STAGING_PLAN_HOTFIX_v02831_20260611_031152"
"Round1","DISCOVERY","DRYRUN_SUMMARY","v028.2 Dry-run Summary","OK_SOURCE_LOCKED","LOW","SEQUENTIAL_GATED","P0","BACKUP_ROLLBACK_STAGING_PLAN_ONLY","source","dryrun_summary","Locked v028.2 dry-run summary.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_WRITE_DRYRUN_COMPARE_v0282_20260611_024351\plan\VDF_AkShare_v0282_DryRunCompareSummary.json"
"Round1","DISCOVERY","INSERT_ROWS","v028.2 Insert Rows","OK_SOURCE_LOCKED","LOW","SEQUENTIAL_GATED","P0","BACKUP_ROLLBACK_STAGING_PLAN_ONLY","insert_rows","121","Locked insert delta source.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_WRITE_DRYRUN_COMPARE_v0282_20260611_024351\preview\VDF_AkShare_v0282_DryRun_InsertRows.csv"
"Round1","DISCOVERY","UPDATE_ROWS_EMPTY_SAFE","v028.2 Update Rows","OK_EMPTY_SAFE","LOW","SEQUENTIAL_GATED","P1","BACKUP_ROLLBACK_STAGING_PLAN_ONLY","update_rows","0","Zero-row update CSV is acceptable.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_WRITE_DRYRUN_COMPARE_v0282_20260611_024351\preview\VDF_AkShare_v0282_DryRun_UpdateRows.csv"
"Round1","DISCOVERY","CONFLICT_ROWS_EMPTY_SAFE","v028.2 Conflict Rows","OK_EMPTY_SAFE","LOW","SEQUENTIAL_GATED","P0","BACKUP_ROLLBACK_STAGING_PLAN_ONLY","conflict_rows","0","Zero-row conflict CSV is acceptable.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_WRITE_DRYRUN_COMPARE_v0282_20260611_024351\preview\VDF_AkShare_v0282_DryRun_ConflictRows.csv"
"Round2","BACKUP_ROLLBACK_STAGING_PLAN","PYTHON_ENGINE","Execution","OK_EXECUTED","LOW","PARALLEL_SAFE","P0","BACKUP_ROLLBACK_STAGING_PLAN_ONLY","stdout","ok","{""generated_at"": ""2026-06-11T03:11:52.957458"", ""status"": ""VDF_AKSHARE_BACKUP_ROLLBACK_STAGING_PLAN_HOTFIX_READY"", ""risk"": ""MEDIUM"", ""recommendation"": ""ALLOW_V0284_USER_APPROVAL_FOR_STAGING_WRITE_SCRIPT_GENERATION_NO_DB_WRITE"", ""metrics"": {""candidate_rows"": 121, ""insert_rows"": 121, ""update_rows"": 0, ""conflict_rows"": 0, ""duplicate_quarantine_rows"": 29, ""database_inventory_files"": 76, ""db_write_enabled"": false, ""canonical_merge_enabled"": false, ""actual_write_allowed"": false, ""empty_csv_hotfix_applied"": true}, ""artifacts"": {""backup_plan_json"": ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_BACKUP_ROLLBACK_STAGING_PLAN_HOTFIX_v02831_20260611_031152\\plan\\VDF_AkShare_v02831_BackupPlan.json"", ""rollback_plan_json"": ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_BACKUP_ROLLBACK_STAGING_PLAN_HOTFIX_v02831_20260611_031152\\plan\\VDF_AkShare_v02831_RollbackPlan.json"", ""staging_plan_json"": ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_BACKUP_ROLLBACK_STAGING_PLAN_HOTFIX_v02831_20260611_031152\\plan\\VDF_AkShare_v02831_StagingWritePlan.json"", ""postwrite_validation_json"": ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_BACKUP_ROLLBACK_STAGING_PLAN_HOTFIX_v02831_20260611_031152\\plan\\VDF_AkShare_v02831_PostWriteValidationPlan.json"", ""approval_gate_json"": ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_BACKUP_ROLLBACK_STAGING_PLAN_HOTFIX_v02831_20260611_031152\\plan\\VDF_AkShare_v02831_WriteApprovalGate.json"", ""prewrite_safety_checklist_csv"": ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_BACKUP_ROLLBACK_STAGING_PLAN_HOTFIX_v02831_20260611_031152\\registry\\VDF_AkShare_v02831_PreWriteSafetyChecklist.csv""}, ""next_step"": ""v028.4 user approval for staging-write script generation only; no DB write""}
","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_BACKUP_ROLLBACK_STAGING_PLAN_HOTFIX_v02831_20260611_031152\runtime\vdf_akshare_backup_rollback_staging_plan_hotfix_v02831.py"
"Round2","BACKUP_ROLLBACK_STAGING_PLAN","CANDIDATE_ROWS","Candidate Rows","OK_READY_SOURCE","LOW","SEQUENTIAL_GATED","P0","BACKUP_ROLLBACK_STAGING_PLAN_ONLY","candidate_rows","121","Candidate rows verified for staging plan.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_WRITE_DRYRUN_COMPARE_v0282_20260611_024351\preview\VDF_AkShare_v0282_CandidateRows_Copy.csv"
"Round2","BACKUP_ROLLBACK_STAGING_PLAN","INSERT_ROWS","Insert Rows","OK_INSERT_PLAN","LOW","SEQUENTIAL_GATED","P1","BACKUP_ROLLBACK_STAGING_PLAN_ONLY","insert_rows","121","Insert rows included in staging plan.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_WRITE_DRYRUN_COMPARE_v0282_20260611_024351\preview\VDF_AkShare_v0282_DryRun_InsertRows.csv"
"Round2","BACKUP_ROLLBACK_STAGING_PLAN","UPDATE_ROWS_EMPTY_SAFE","Update Rows","OK_EMPTY_SAFE","LOW","SEQUENTIAL_GATED","P1","BACKUP_ROLLBACK_STAGING_PLAN_ONLY","update_rows","0","Zero-row update CSV handled safely.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_WRITE_DRYRUN_COMPARE_v0282_20260611_024351\preview\VDF_AkShare_v0282_DryRun_UpdateRows.csv"
"Round2","BACKUP_ROLLBACK_STAGING_PLAN","CONFLICT_ROWS","Conflict Rows","OK_ZERO_CONFLICT","LOW","SEQUENTIAL_GATED","P0","BACKUP_ROLLBACK_STAGING_PLAN_ONLY","conflict_rows","0","No conflict rows.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_AKSHARE_WRITE_DRYRUN_COMPARE_v0282_20260611_024351\preview\VDF_AkShare_v0282_DryRun_ConflictRows.csv"
