"Time","Round","Layer","Name","Status","Risk","FixClass","Metric","Value","Message","Path"
"2026-06-09 22:22:06","Round1","ACTIVE_POINTER","VDF_ACTIVE_POINTER.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_ACTIVE_POINTER.json"
"2026-06-09 22:22:06","Round1","HEADER_REGISTRY","VDF_DataScope_HeaderRegistry_SSOT.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_DataScope_HeaderRegistry_SSOT.json"
"2026-06-09 22:22:06","Round1","SSOT","VDF_Extraction_Params_SSOT.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_ssot\VDF_Extraction_Params_SSOT.json"
"2026-06-09 22:22:06","Round1","FETCH_ENTRY_AST","Invoke-VDF-Fetch.ps1","OK","LOW","PARALLEL_SAFE","ast_parse","ok","PowerShell AST parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VDF\Invoke-VDF-Fetch.ps1"
"2026-06-09 22:22:06","Round1","SEED_MANIFEST","VDF_YFinanceSeedFetch_Manifest_v017.json","OK","LOW","PARALLEL_SAFE","json_parse","ok","JSON parse OK.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\registry\VDF_YFinanceSeedFetch_Manifest_v017.json"
"2026-06-09 22:22:06","Round1","SEED_REPORT","VDF_YFinanceSeedFetch_Report_v017.html","OK","LOW","PARALLEL_SAFE","exists_sha256","6A79BF9F8262367EA7E15DB1433F3F7443718C3500806040B01781F47F9FF6BA","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\report\VDF_YFinanceSeedFetch_Report_v017.html"
"2026-06-09 22:22:06","Round1","BACKUP_DIR","v017 backup directory","OK","LOW","PARALLEL_SAFE","exists","ok","Seed backup directory exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249"
"2026-06-09 22:22:06","Round2","DATABASE_FILE","VDF_TW_PriceDaily.csv","OK","LOW","PARALLEL_SAFE","exists_sha256","39B2C20CBCC8DDA98BAE8B7320692EB3E6774C1DC43BE57B6A87FE2221DB5F01","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_PriceDaily.csv"
"2026-06-09 22:22:06","Round2","DATABASE_FILE","VDF_TW_PriceDaily.json","OK","LOW","PARALLEL_SAFE","exists_sha256","F536B1226CE38A0B211ACBE45B205092906898E5FE23FF90B95567D08DA12160","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_PriceDaily.json"
"2026-06-09 22:22:06","Round2","DATABASE_FILE","VDF_TW_PriceDaily.parquet","OK","LOW","PARALLEL_SAFE","exists_sha256","309B57F8D7022675DCC05C3A466AFE607FB6B4A4B346934662A348EC90A509B0","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_PriceDaily.parquet"
"2026-06-09 22:22:06","Round2","DATABASE_FILE","VDF_TW_IndexDaily.csv","OK","LOW","PARALLEL_SAFE","exists_sha256","15D5F98723E954C5EBFC2E01042B39080AAD9E9426676F01C78DE3DB573B13C9","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_IndexDaily.csv"
"2026-06-09 22:22:06","Round2","DATABASE_FILE","VDF_TW_IndexDaily.json","OK","LOW","PARALLEL_SAFE","exists_sha256","12592AE144176511FDB44DD09C0E3987FA980BA60A9261425E1B6DFF451B771B","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_IndexDaily.json"
"2026-06-09 22:22:06","Round2","DATABASE_FILE","VDF_TW_IndexDaily.parquet","OK","LOW","PARALLEL_SAFE","exists_sha256","1549A39E09EF07454D3476A2A028A5548E22DC3BBC2770C78132CB03C502C11D","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_TW_IndexDaily.parquet"
"2026-06-09 22:22:06","Round2","DATABASE_FILE","VDF_Global_FXRate.csv","OK","LOW","PARALLEL_SAFE","exists_sha256","BF3A8B61BACB7C0A9E98DA05FDF0CC719D963994DC4BBC6A3022352285ED1F90","File exists.","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\DATABASE\VDF_Global_FXRate.csv"
